3.52598E+0,9.23981E-2
3.52598E+0,8.70926E-2
3.52599E+0,8.64791E-2
3.52598E+0,9.10504E-2
3.50491E+0,8.96163E-2
3.50491E+0,8.54976E-2
3.50491E+0,8.59732E-2
3.50483E+0,8.58201E-2
3.47871E+0,9.22417E-2
3.47871E+0,9.17552E-2
3.47872E+0,8.83920E-2
3.46355E+0,9.22560E-2
3.46355E+0,9.22602E-2
3.46356E+0,9.21071E-2
3.46350E+0,8.71316E-2
3.44127E+0,8.89517E-2
3.44126E+0,8.55375E-2
3.44112E+0,8.86205E-2
3.41771E+0,9.21500E-2
3.41771E+0,9.12125E-2
3.41771E+0,8.77826E-2
3.39287E+0,1.01424E-1
3.39287E+0,9.90988E-2
3.39285E+0,1.00625E-1
3.37392E+0,1.00455E-1
3.37393E+0,1.04382E-1
3.37392E+0,9.98120E-2
3.35156E+0,9.92957E-2
3.35156E+0,9.88966E-2
3.35156E+0,9.96248E-2
3.33658E+0,1.02065E-1
3.33658E+0,1.06727E-1
3.33654E+0,1.03296E-1
3.32441E+0,9.87965E-2
3.32442E+0,1.03317E-1
3.32441E+0,1.03382E-1
3.30763E+0,1.06267E-1
3.30763E+0,1.01827E-1
3.30763E+0,1.01255E-1
3.29286E+0,1.10558E-1
3.29285E+0,1.05488E-1
3.29286E+0,1.04967E-1
3.26985E+0,9.95709E-2
3.26984E+0,1.02154E-1
3.26976E+0,1.00323E-1
3.25350E+0,9.84840E-2
3.25350E+0,9.67521E-2
3.25350E+0,1.01576E-1
3.23658E+0,9.89586E-2
3.23657E+0,1.01506E-1
3.23633E+0,9.93030E-2
3.22035E+0,9.23116E-2
3.22034E+0,9.54579E-2
3.22013E+0,9.38771E-2
3.20532E+0,9.57654E-2
3.20532E+0,9.43963E-2
3.20531E+0,9.59123E-2
3.19035E+0,9.00944E-2
3.19034E+0,9.31045E-2
3.19035E+0,8.64461E-2
3.19035E+0,8.81781E-2
3.16670E+0,8.94838E-2
3.16670E+0,9.16492E-2
3.16670E+0,8.91085E-2
3.14679E+0,1.02655E-1
3.14679E+0,9.83991E-2
3.14678E+0,1.01583E-1
3.13629E+0,1.00894E-1
3.13628E+0,1.04247E-1
3.13624E+0,1.04059E-1
3.11989E+0,1.03194E-1
3.11989E+0,1.00690E-1
3.11989E+0,1.01402E-1
3.10117E+0,1.14887E-1
3.10118E+0,1.16243E-1
3.10073E+0,1.16894E-1
3.08625E+0,1.04370E-1
3.08626E+0,1.06689E-1
3.08592E+0,1.09609E-1
3.06928E+0,1.12511E-1
3.06926E+0,1.09781E-1
3.06921E+0,1.07448E-1
3.05099E+0,1.14228E-1
3.05100E+0,1.13931E-1
3.05074E+0,1.10336E-1
3.03832E+0,1.14375E-1
3.03830E+0,1.11543E-1
3.03795E+0,1.10718E-1
3.02071E+0,1.17283E-1
3.02070E+0,1.15541E-1
3.02053E+0,1.19027E-1
3.00367E+0,1.07759E-1
3.00366E+0,1.08765E-1
2.98860E+0,9.96161E-2
2.98860E+0,9.76048E-2
2.98847E+0,9.95334E-2
2.97340E+0,9.57932E-2
2.97389E+0,1.01964E-1
2.96914E+0,9.73971E-2
2.94871E+0,8.57120E-2
2.94871E+0,8.56893E-2
2.94865E+0,8.78967E-2
2.92774E+0,9.51057E-2
2.92773E+0,9.22900E-2
2.92773E+0,8.93394E-2
2.90961E+0,9.24178E-2
2.90962E+0,8.82269E-2
2.90940E+0,9.11211E-2
2.88353E+0,9.95745E-2
2.88332E+0,9.09125E-2
2.84606E+0,1.00024E-1
2.84606E+0,1.02216E-1
2.84599E+0,9.85494E-2
2.81679E+0,1.06643E-1
2.81679E+0,1.07045E-1
2.81675E+0,1.06364E-1
2.79259E+0,1.07977E-1
2.79259E+0,1.03915E-1
2.79245E+0,1.04928E-1
2.77212E+0,1.08832E-1
2.77213E+0,1.06063E-1
2.77210E+0,1.06906E-1
2.74962E+0,9.95775E-2
2.74962E+0,9.87074E-2
2.74955E+0,1.01975E-1
2.72298E+0,9.16587E-2
2.72299E+0,9.88092E-2
2.72298E+0,9.23706E-2
2.70495E+0,8.98639E-2
2.70494E+0,8.73395E-2
2.70495E+0,8.86158E-2
2.68000E+0,8.80712E-2
2.68001E+0,8.55689E-2
2.68001E+0,8.70374E-2
2.65755E+0,8.33124E-2
2.65754E+0,8.64237E-2
2.65756E+0,8.72345E-2
2.63137E+0,8.80636E-2
2.63138E+0,9.43186E-2
2.63099E+0,8.98226E-2
2.61029E+0,9.19287E-2
2.61030E+0,9.07322E-2
2.61026E+0,9.23228E-2
2.58861E+0,9.71693E-2
2.58860E+0,9.68368E-2
2.58859E+0,9.86298E-2
2.56924E+0,1.04843E-1
2.56923E+0,1.04824E-1
2.56923E+0,1.05928E-1
2.54781E+0,1.08185E-1
2.54780E+0,1.11790E-1
2.54781E+0,1.11132E-1
2.52520E+0,1.06474E-1
2.52520E+0,1.07226E-1
2.52519E+0,1.06410E-1
2.50464E+0,9.80957E-2
2.50464E+0,9.78635E-2
2.50464E+0,9.87859E-2
2.48333E+0,9.52492E-2
2.48333E+0,9.42720E-2
2.48332E+0,9.28649E-2
2.46422E+0,9.00421E-2
2.46422E+0,9.31752E-2
2.46422E+0,9.15350E-2
2.44371E+0,8.97758E-2
2.44371E+0,9.11625E-2
2.44370E+0,9.21744E-2
2.43057E+0,8.88765E-2
2.43057E+0,8.99800E-2
2.43041E+0,8.95098E-2
2.41516E+0,8.77748E-2
2.41516E+0,9.06472E-2
2.41505E+0,8.80498E-2
2.39646E+0,8.29576E-2
2.39647E+0,8.83695E-2
2.39646E+0,8.80741E-2
2.37660E+0,8.90992E-2
2.37661E+0,8.91174E-2
2.37662E+0,8.93990E-2
2.35628E+0,9.14843E-2
2.35627E+0,9.37919E-2
2.35620E+0,9.32176E-2
2.33534E+0,9.83670E-2
2.33535E+0,9.77513E-2
2.33535E+0,9.60120E-2
2.31811E+0,1.03687E-1
2.31811E+0,1.05221E-1
2.31811E+0,1.00664E-1
2.29701E+0,9.43574E-2
2.29701E+0,9.53398E-2
2.29700E+0,9.54800E-2
2.27899E+0,1.01601E-1
2.27899E+0,1.02653E-1
2.27899E+0,9.81593E-2
2.26078E+0,9.39833E-2
2.26078E+0,1.00310E-1
2.26077E+0,9.56789E-2
2.24280E+0,9.65820E-2
2.24280E+0,1.01201E-1
2.24279E+0,9.95957E-2
2.22604E+0,9.93122E-2
2.22604E+0,9.99077E-2
2.22604E+0,1.02113E-1
