3.46870E+0,1.22638E-1
3.46871E+0,1.16263E-1
3.46864E+0,1.14250E-1
3.45025E+0,1.25668E-1
3.45024E+0,1.25268E-1
3.45007E+0,1.26754E-1
3.43865E+0,1.18910E-1
3.43834E+0,1.15852E-1
3.43236E+0,1.25736E-1
3.41371E+0,1.19654E-1
3.41372E+0,1.20510E-1
3.41347E+0,1.24640E-1
3.39211E+0,1.02236E-1
3.39211E+0,1.11873E-1
3.39211E+0,1.11154E-1
3.37384E+0,1.02712E-1
3.37384E+0,9.64950E-2
3.37384E+0,9.71763E-2
3.35632E+0,1.12081E-1
3.35632E+0,1.08872E-1
3.35632E+0,1.07750E-1
3.33516E+0,1.26127E-1
3.33515E+0,1.27799E-1
3.32932E+0,1.26039E-1
3.31030E+0,1.40710E-1
3.31030E+0,1.45975E-1
3.31029E+0,1.40522E-1
3.28985E+0,1.38185E-1
3.28984E+0,1.29833E-1
3.28984E+0,1.31923E-1
3.26709E+0,1.46575E-1
3.26710E+0,1.46976E-1
3.26710E+0,1.49765E-1
3.24592E+0,1.71865E-1
3.24592E+0,1.72566E-1
3.24557E+0,1.73178E-1
3.22542E+0,1.65875E-1
3.22542E+0,1.70048E-1
3.22542E+0,1.65194E-1
3.22542E+0,1.64692E-1
3.22542E+0,1.64054E-1
3.19642E+0,1.32791E-1
3.19641E+0,1.28106E-1
3.19641E+0,1.31027E-1
3.19641E+0,1.31031E-1
3.17778E+0,1.03959E-1
3.17778E+0,1.04721E-1
3.17778E+0,1.05549E-1
3.16154E+0,1.24870E-1
3.16153E+0,1.28765E-1
3.16152E+0,1.27517E-1
3.14408E+0,1.49506E-1
3.14407E+0,1.43560E-1
3.14407E+0,1.51923E-1
3.12041E+0,1.62471E-1
3.12041E+0,1.64005E-1
3.12031E+0,1.61729E-1
3.10379E+0,1.90166E-1
3.10377E+0,1.92484E-1
3.10356E+0,1.95359E-1
3.09178E+0,2.29154E-1
3.09177E+0,2.26092E-1
3.09176E+0,2.26714E-1
3.07615E+0,2.93587E-1
3.07615E+0,2.94455E-1
3.07606E+0,2.90168E-1
3.06067E+0,3.15309E-1
3.06066E+0,3.29656E-1
3.06067E+0,3.11292E-1
3.06066E+0,3.36852E-1
3.04531E+0,3.41034E-1
3.04530E+0,3.35548E-1
3.04529E+0,3.62204E-1
3.04526E+0,3.33502E-1
3.02326E+0,3.73251E-1
3.02326E+0,3.68581E-1
3.02326E+0,3.82100E-1
3.00406E+0,3.40610E-1
3.00406E+0,3.46378E-1
3.00406E+0,3.47931E-1
3.00404E+0,3.39832E-1
2.98221E+0,2.81942E-1
2.98221E+0,2.82691E-1
2.98221E+0,2.85622E-1
2.98220E+0,2.84942E-1
2.96170E+0,1.54100E-1
2.96170E+0,1.45040E-1
2.96151E+0,1.49070E-1
2.94682E+0,1.02006E-1
2.94681E+0,1.02325E-1
2.94680E+0,9.61497E-2
2.92684E+0,1.61933E-1
2.92684E+0,1.63909E-1
2.92667E+0,1.55341E-1
2.90828E+0,2.26407E-1
2.90829E+0,2.27863E-1
2.90828E+0,2.28667E-1
2.88941E+0,3.05760E-1
2.88941E+0,2.80265E-1
2.88940E+0,3.02206E-1
2.87295E+0,3.11516E-1
2.87295E+0,3.21757E-1
2.87295E+0,3.23441E-1
2.85396E+0,4.15445E-1
2.85396E+0,4.26048E-1
2.85394E+0,4.17039E-1
2.83566E+0,4.42717E-1
2.83565E+0,4.24960E-1
2.83560E+0,4.56858E-1
2.81608E+0,4.55687E-1
