3.50355E+0,9.67832E-2
3.50356E+0,9.91180E-2
3.50339E+0,9.53750E-2
3.48985E+0,9.72809E-2
3.48984E+0,9.82645E-2
3.48984E+0,1.00893E-1
3.47853E+0,1.02499E-1
3.47852E+0,1.03229E-1
3.47853E+0,1.03028E-1
3.46614E+0,1.07962E-1
3.46614E+0,1.03612E-1
3.46615E+0,1.02392E-1
3.46601E+0,9.77527E-2
3.45246E+0,1.25137E-1
3.45246E+0,1.26010E-1
3.45245E+0,1.29975E-1
3.45246E+0,1.27661E-1
3.43996E+0,1.24254E-1
3.43996E+0,1.22013E-1
3.43996E+0,1.14180E-1
3.43043E+0,1.10983E-1
3.43041E+0,1.11888E-1
3.43042E+0,1.07209E-1
3.41672E+0,1.45454E-1
3.41669E+0,1.45256E-1
3.41669E+0,1.50323E-1
3.40510E+0,1.54808E-1
3.40510E+0,1.58737E-1
3.40505E+0,1.59258E-1
3.38729E+0,1.39783E-1
3.38728E+0,1.43811E-1
3.38725E+0,1.44470E-1
3.37306E+0,1.29786E-1
3.37306E+0,1.28128E-1
3.37307E+0,1.22042E-1
3.36028E+0,1.26367E-1
3.36028E+0,1.30618E-1
3.36026E+0,1.26538E-1
3.34433E+0,1.26952E-1
3.34433E+0,1.25150E-1
3.34433E+0,1.25740E-1
3.33276E+0,1.28639E-1
3.33274E+0,1.26169E-1
3.33276E+0,1.26418E-1
3.31913E+0,1.17698E-1
3.31914E+0,1.15944E-1
3.31916E+0,1.14004E-1
3.30461E+0,1.05768E-1
3.30460E+0,1.03823E-1
3.30460E+0,1.01832E-1
3.28916E+0,1.04030E-1
3.28916E+0,1.05404E-1
3.28915E+0,1.03384E-1
3.27399E+0,1.14183E-1
3.27399E+0,1.13294E-1
3.27376E+0,1.11333E-1
3.26182E+0,1.13597E-1
3.26182E+0,1.14783E-1
3.26182E+0,1.14887E-1
3.24969E+0,1.08140E-1
3.24968E+0,1.08091E-1
3.24969E+0,1.08216E-1
3.23550E+0,1.11427E-1
3.23551E+0,1.10096E-1
3.23550E+0,1.12789E-1
3.22411E+0,1.02556E-1
3.22411E+0,1.04565E-1
3.22410E+0,1.03375E-1
3.21239E+0,1.09944E-1
3.21239E+0,1.08126E-1
3.21239E+0,1.08343E-1
3.20399E+0,1.05623E-1
3.20399E+0,1.05824E-1
3.20400E+0,1.04983E-1
3.19403E+0,1.21801E-1
3.19403E+0,1.25656E-1
3.19403E+0,1.29763E-1
3.17910E+0,1.25885E-1
3.17909E+0,1.26074E-1
3.17907E+0,1.23562E-1
3.16412E+0,1.60588E-1
3.16410E+0,1.55524E-1
3.16410E+0,1.51120E-1
3.14542E+0,1.90425E-1
3.14542E+0,1.89411E-1
3.14541E+0,1.93192E-1
3.12728E+0,1.89895E-1
3.12728E+0,1.88181E-1
3.12726E+0,1.87104E-1
3.11345E+0,1.95248E-1
3.11344E+0,1.96221E-1
3.11339E+0,1.93506E-1
3.09619E+0,1.95755E-1
3.09614E+0,1.95617E-1
3.09616E+0,1.96628E-1
3.08247E+0,1.99079E-1
3.08243E+0,1.97535E-1
3.08246E+0,1.96655E-1
3.06748E+0,2.02378E-1
3.06751E+0,1.99688E-1
3.06749E+0,2.00812E-1
3.05203E+0,2.06259E-1
3.05204E+0,2.04773E-1
3.05202E+0,2.02327E-1
3.03833E+0,2.05764E-1
3.03831E+0,2.04614E-1
3.03819E+0,2.06093E-1
3.02463E+0,1.95852E-1
3.02462E+0,1.97291E-1
3.02462E+0,1.98571E-1
3.01094E+0,1.90931E-1
3.01094E+0,1.91318E-1
3.01095E+0,1.87532E-1
3.00033E+0,1.93209E-1
3.00029E+0,1.89941E-1
3.00027E+0,1.93230E-1
2.98541E+0,1.96672E-1
2.98539E+0,1.93123E-1
2.98537E+0,1.94331E-1
2.97303E+0,1.81060E-1
2.97303E+0,1.77085E-1
2.97303E+0,1.80491E-1
2.95649E+0,1.89159E-1
2.95650E+0,1.86232E-1
2.95650E+0,1.83029E-1
2.94328E+0,1.94193E-1
2.94328E+0,1.94641E-1
2.94327E+0,1.94842E-1
2.93059E+0,2.14887E-1
2.93057E+0,2.16879E-1
2.93055E+0,2.14122E-1
2.91495E+0,2.22304E-1
2.91492E+0,2.21470E-1
2.91486E+0,2.26135E-1
2.90213E+0,2.37196E-1
2.90212E+0,2.32529E-1
2.90211E+0,2.32616E-1
2.88711E+0,2.40221E-1
2.88711E+0,2.42126E-1
2.88685E+0,2.39029E-1
2.87312E+0,2.46451E-1
2.87312E+0,2.46519E-1
2.87313E+0,2.40739E-1
2.85718E+0,2.50662E-1
2.85718E+0,2.47920E-1
2.85718E+0,2.49217E-1
2.84536E+0,2.52328E-1
2.84533E+0,2.56090E-1
2.84457E+0,2.48858E-1
2.83463E+0,2.46941E-1
2.83462E+0,2.48765E-1
2.83398E+0,2.52263E-1
2.82236E+0,2.56102E-1
2.82234E+0,2.51359E-1
2.82235E+0,2.53098E-1
2.80596E+0,2.36715E-1
2.80594E+0,2.35496E-1
2.80591E+0,2.34603E-1
2.78996E+0,2.16850E-1
2.78996E+0,2.14262E-1
2.78998E+0,2.19891E-1
2.77205E+0,2.06231E-1
2.77201E+0,2.02106E-1
2.77202E+0,2.05325E-1
2.75215E+0,1.77981E-1
2.75215E+0,1.82493E-1
2.75213E+0,1.84137E-1
2.72903E+0,1.60986E-1
2.72903E+0,1.64368E-1
2.72906E+0,1.61652E-1
2.70857E+0,1.93179E-1
2.70859E+0,1.87125E-1
2.70857E+0,1.82480E-1
2.68981E+0,1.98767E-1
2.68983E+0,2.02197E-1
2.68964E+0,2.06582E-1
2.66627E+0,2.07801E-1
2.66626E+0,2.14324E-1
2.66627E+0,2.08626E-1
2.64623E+0,1.99714E-1
2.64623E+0,2.12603E-1
2.64623E+0,2.08035E-1
