x-axis,1,2
second,Volt,Volt
-22.35000E-03,-99.61E-03,-34.37500E-03
-22.32500E-03,-100.00E-03,-34.76563E-03
-22.30000E-03,-100.78E-03,-34.76563E-03
-22.27500E-03,-101.17E-03,-34.76563E-03
-22.25000E-03,-101.56E-03,-35.15625E-03
-22.22500E-03,-101.95E-03,-35.15625E-03
-22.20000E-03,-102.34E-03,-35.15625E-03
-22.17500E-03,-102.34E-03,-35.15625E-03
-22.15000E-03,-102.73E-03,-35.15625E-03
-22.12500E-03,-102.34E-03,-35.15625E-03
-22.10000E-03,-103.13E-03,-35.54688E-03
-22.07500E-03,-102.73E-03,-35.15625E-03
-22.05000E-03,-103.13E-03,-35.54688E-03
-22.02500E-03,-103.13E-03,-35.15625E-03
-22.00000E-03,-103.52E-03,-35.54688E-03
-21.97500E-03,-103.52E-03,-35.15625E-03
-21.95000E-03,-103.52E-03,-35.54688E-03
-21.92500E-03,-103.52E-03,-35.54688E-03
-21.90000E-03,-103.13E-03,-35.54688E-03
-21.87500E-03,-103.13E-03,-35.54688E-03
-21.85000E-03,-103.13E-03,-35.15625E-03
-21.82500E-03,-102.73E-03,-35.54688E-03
-21.80000E-03,-102.73E-03,-35.15625E-03
-21.77500E-03,-102.73E-03,-35.54688E-03
-21.75000E-03,-102.73E-03,-35.15625E-03
-21.72500E-03,-103.13E-03,-35.54688E-03
-21.70000E-03,-103.13E-03,-35.15625E-03
-21.67500E-03,-103.13E-03,-35.15625E-03
-21.65000E-03,-102.73E-03,-35.15625E-03
-21.62500E-03,-103.13E-03,-35.54688E-03
-21.60000E-03,-102.73E-03,-35.15625E-03
-21.57500E-03,-102.73E-03,-35.54688E-03
-21.55000E-03,-102.73E-03,-35.15625E-03
-21.52500E-03,-102.73E-03,-35.15625E-03
-21.50000E-03,-102.34E-03,-35.15625E-03
-21.47500E-03,-102.34E-03,-35.15625E-03
-21.45000E-03,-101.95E-03,-35.15625E-03
-21.42500E-03,-101.95E-03,-35.15625E-03
-21.40000E-03,-101.95E-03,-34.76563E-03
-21.37500E-03,-101.56E-03,-34.76563E-03
-21.35000E-03,-101.17E-03,-34.76563E-03
-21.32500E-03,-101.17E-03,-34.76563E-03
-21.30000E-03,-100.78E-03,-34.37500E-03
-21.27500E-03,-100.39E-03,-34.76563E-03
-21.25000E-03,-100.00E-03,-34.37500E-03
-21.22500E-03,-100.00E-03,-34.76563E-03
-21.20000E-03,-99.22E-03,-34.37500E-03
-21.17500E-03,-99.22E-03,-34.37500E-03
-21.15000E-03,-98.05E-03,-33.98438E-03
-21.12500E-03,-98.05E-03,-34.37500E-03
-21.10000E-03,-97.27E-03,-33.98438E-03
-21.07500E-03,-97.27E-03,-34.37500E-03
-21.05000E-03,-95.70E-03,-33.59375E-03
-21.02500E-03,-95.70E-03,-33.98438E-03
-21.00000E-03,-94.92E-03,-33.20313E-03
-20.97500E-03,-94.53E-03,-33.98438E-03
-20.95000E-03,-93.75E-03,-33.20313E-03
-20.92500E-03,-93.36E-03,-33.59375E-03
-20.90000E-03,-92.58E-03,-33.20313E-03
-20.87500E-03,-92.19E-03,-33.59375E-03
-20.85000E-03,-91.02E-03,-33.20313E-03
-20.82500E-03,-90.63E-03,-33.20313E-03
-20.80000E-03,-89.84E-03,-32.81250E-03
-20.77500E-03,-89.45E-03,-33.20313E-03
-20.75000E-03,-88.28E-03,-32.81250E-03
-20.72500E-03,-87.89E-03,-32.81250E-03
-20.70000E-03,-86.72E-03,-32.81250E-03
-20.67500E-03,-85.94E-03,-32.42188E-03
-20.65000E-03,-84.77E-03,-32.42188E-03
-20.62500E-03,-83.98E-03,-32.81250E-03
-20.60000E-03,-82.81E-03,-32.42188E-03
-20.57500E-03,-81.64E-03,-32.42188E-03
-20.55000E-03,-80.47E-03,-32.03125E-03
-20.52500E-03,-79.69E-03,-32.42188E-03
-20.50000E-03,-78.52E-03,-32.03125E-03
-20.47500E-03,-78.13E-03,-32.03125E-03
-20.45000E-03,-76.56E-03,-31.64063E-03
-20.42500E-03,-75.78E-03,-32.03125E-03
-20.40000E-03,-74.61E-03,-31.64063E-03
-20.37500E-03,-73.83E-03,-31.64063E-03
-20.35000E-03,-72.66E-03,-31.64063E-03
-20.32500E-03,-71.88E-03,-31.64063E-03
-20.30000E-03,-70.31E-03,-31.25000E-03
-20.27500E-03,-69.53E-03,-31.25000E-03
-20.25000E-03,-68.36E-03,-30.85938E-03
-20.22500E-03,-67.19E-03,-30.85938E-03
-20.20000E-03,-66.41E-03,-30.85938E-03
-20.17500E-03,-65.23E-03,-30.46875E-03
-20.15000E-03,-63.67E-03,-30.46875E-03
-20.12500E-03,-62.50E-03,-30.07813E-03
-20.10000E-03,-61.72E-03,-30.07813E-03
-20.07500E-03,-60.94E-03,-29.68750E-03
-20.05000E-03,-60.16E-03,-29.68750E-03
-20.02500E-03,-58.98E-03,-29.68750E-03
-20.00000E-03,-57.42E-03,-29.29688E-03
-19.97500E-03,-56.25E-03,-29.29688E-03
-19.95000E-03,-55.47E-03,-28.90625E-03
-19.92500E-03,-54.30E-03,-28.90625E-03
-19.90000E-03,-52.73E-03,-28.90625E-03
-19.87500E-03,-51.56E-03,-28.51563E-03
-19.85000E-03,-51.17E-03,-28.51563E-03
-19.82500E-03,-49.22E-03,-28.12500E-03
-19.80000E-03,-48.44E-03,-28.12500E-03
-19.77500E-03,-47.27E-03,-27.73438E-03
-19.75000E-03,-46.48E-03,-27.73438E-03
-19.72500E-03,-44.92E-03,-27.34375E-03
-19.70000E-03,-44.14E-03,-27.73438E-03
-19.67500E-03,-42.97E-03,-26.95313E-03
-19.65000E-03,-41.80E-03,-27.34375E-03
-19.62500E-03,-40.23E-03,-26.95313E-03
-19.60000E-03,-39.45E-03,-26.95313E-03
-19.57500E-03,-37.89E-03,-26.56250E-03
-19.55000E-03,-37.50E-03,-26.95313E-03
-19.52500E-03,-35.55E-03,-26.17188E-03
-19.50000E-03,-34.77E-03,-26.17188E-03
-19.47500E-03,-33.59E-03,-25.78125E-03
-19.45000E-03,-32.81E-03,-26.17188E-03
-19.42500E-03,-31.64E-03,-25.78125E-03
-19.40000E-03,-30.47E-03,-25.78125E-03
-19.37500E-03,-28.52E-03,-25.39063E-03
-19.35000E-03,-28.13E-03,-25.39063E-03
-19.32500E-03,-26.56E-03,-25.00000E-03
-19.30000E-03,-25.78E-03,-25.39063E-03
-19.27500E-03,-24.61E-03,-24.60938E-03
-19.25000E-03,-23.83E-03,-25.00000E-03
-19.22500E-03,-22.66E-03,-24.21875E-03
-19.20000E-03,-21.48E-03,-24.21875E-03
-19.17500E-03,-19.53E-03,-23.82813E-03
-19.15000E-03,-19.14E-03,-24.21875E-03
-19.12500E-03,-17.19E-03,-23.43750E-03
-19.10000E-03,-16.02E-03,-23.43750E-03
-19.07500E-03,-14.45E-03,-22.65625E-03
-19.05000E-03,-13.67E-03,-22.65625E-03
-19.02500E-03,-12.11E-03,-22.26563E-03
-19.00000E-03,-11.33E-03,-22.26563E-03
-18.97500E-03,-9.38E-03,-21.87500E-03
-18.95000E-03,-8.59E-03,-21.87500E-03
-18.92500E-03,-7.42E-03,-21.48438E-03
-18.90000E-03,-6.64E-03,-21.48438E-03
-18.87500E-03,-5.08E-03,-21.09375E-03
-18.85000E-03,-4.30E-03,-21.09375E-03
-18.82500E-03,-2.73E-03,-20.31250E-03
-18.80000E-03,-1.56E-03,-20.31250E-03
-18.77500E-03,-390E-06,-19.92188E-03
-18.75000E-03,+0.0E+00,-19.92188E-03
-18.72500E-03,+1.56E-03,-19.14063E-03
-18.70000E-03,+2.73E-03,-19.14063E-03
-18.67500E-03,+3.91E-03,-18.75000E-03
-18.65000E-03,+4.69E-03,-18.35938E-03
-18.62500E-03,+6.25E-03,-18.35938E-03
-18.60000E-03,+6.64E-03,-17.96875E-03
-18.57500E-03,+7.81E-03,-17.57813E-03
-18.55000E-03,+8.98E-03,-17.57813E-03
-18.52500E-03,+10.16E-03,-17.18750E-03
