x-axis,1
second,Volt
-16.6000E-06,-8.3203125000E+00
-16.4000E-06,-8.3203125000E+00
-16.2000E-06,-8.3105468750E+00
-16.0000E-06,-8.3203125000E+00
-15.8000E-06,-8.3203125000E+00
-15.6000E-06,-8.3203125000E+00
-15.4000E-06,-8.3203125000E+00
-15.2000E-06,-8.3203125000E+00
-15.0000E-06,-8.3203125000E+00
-14.8000E-06,-8.3203125000E+00
-14.6000E-06,-8.3203125000E+00
-14.4000E-06,-8.3203125000E+00
-14.2000E-06,-8.3203125000E+00
-14.0000E-06,-8.3203125000E+00
-13.8000E-06,-8.3203125000E+00
-13.6000E-06,-8.3105468750E+00
-13.4000E-06,-8.3203125000E+00
-13.2000E-06,-8.3203125000E+00
-13.0000E-06,-8.3203125000E+00
-12.8000E-06,-8.3203125000E+00
-12.6000E-06,-8.3105468750E+00
-12.4000E-06,-8.3203125000E+00
-12.2000E-06,-8.3203125000E+00
-12.0000E-06,-8.3203125000E+00
-11.8000E-06,-8.3203125000E+00
-11.6000E-06,-8.3105468750E+00
-11.4000E-06,-8.3105468750E+00
-11.2000E-06,-8.3203125000E+00
-11.0000E-06,-8.3203125000E+00
-10.8000E-06,-8.3203125000E+00
-10.6000E-06,-8.3203125000E+00
-10.4000E-06,-8.3203125000E+00
-10.2000E-06,-8.3105468750E+00
-10.000E-06,-8.3203125000E+00
-9.8000E-06,-8.3105468750E+00
-9.6000E-06,-8.3203125000E+00
-9.4000E-06,-8.3105468750E+00
-9.2000E-06,-8.3203125000E+00
-9.0000E-06,-8.3203125000E+00
-8.8000E-06,-8.3203125000E+00
-8.6000E-06,-8.3105468750E+00
-8.4000E-06,-8.3203125000E+00
-8.2000E-06,-8.3105468750E+00
-8.0000E-06,-8.3203125000E+00
-7.8000E-06,-8.3105468750E+00
-7.6000E-06,-8.3105468750E+00
-7.4000E-06,-8.3203125000E+00
-7.2000E-06,-8.3203125000E+00
-7.0000E-06,-8.3105468750E+00
-6.8000E-06,-8.3203125000E+00
-6.6000E-06,-8.3203125000E+00
-6.4000E-06,-8.3105468750E+00
-6.2000E-06,-8.3203125000E+00
-6.0000E-06,-8.3203125000E+00
-5.8000E-06,-8.3105468750E+00
-5.6000E-06,-8.3203125000E+00
-5.4000E-06,-8.3203125000E+00
-5.2000E-06,-8.3203125000E+00
-5.0000E-06,-8.3203125000E+00
-4.8000E-06,-8.3203125000E+00
-4.6000E-06,-8.3203125000E+00
-4.4000E-06,-8.3203125000E+00
-4.2000E-06,-8.3105468750E+00
-4.0000E-06,-8.3203125000E+00
-3.8000E-06,-8.3203125000E+00
-3.6000E-06,-8.3203125000E+00
-3.4000E-06,-8.3105468750E+00
-3.2000E-06,-8.3203125000E+00
-3.0000E-06,-8.3105468750E+00
-2.8000E-06,-8.3105468750E+00
-2.6000E-06,-8.3203125000E+00
-2.4000E-06,-8.3203125000E+00
-2.2000E-06,-8.3203125000E+00
-2.0000E-06,-8.3203125000E+00
-1.8000E-06,-8.3203125000E+00
-1.6000E-06,-8.3203125000E+00
-1.4000E-06,-8.3203125000E+00
-1.2000E-06,-8.3105468750E+00
-1.0000E-06,-8.3105468750E+00
-800.0E-09,-8.3105468750E+00
-600.0E-09,-8.3203125000E+00
-400.0E-09,-8.3105468750E+00
-200.0E-09,-8.3203125000E+00
+0.0E+00,-8.3105468750E+00
+200.0E-09,-8.3007812500E+00
+400.0E-09,-8.3007812500E+00
+600.0E-09,-8.2324218750E+00
+800.0E-09,-8.1738281250E+00
+1.000E-06,-8.1640625000E+00
+1.2000E-06,-8.1347656250E+00
+1.4000E-06,-8.0859375000E+00
+1.6000E-06,-8.0273437500E+00
+1.8000E-06,-7.9687500000E+00
+2.0000E-06,-7.8320312500E+00
+2.2000E-06,-7.8125000000E+00
+2.4000E-06,-7.6660156250E+00
+2.6000E-06,-7.6562500000E+00
+2.8000E-06,-7.5000000000E+00
+3.0000E-06,-7.4707031250E+00
+3.2000E-06,-7.3437500000E+00
+3.4000E-06,-7.2265625000E+00
+3.6000E-06,-7.1386718750E+00
+3.8000E-06,-7.0312500000E+00
+4.0000E-06,-6.9824218750E+00
+4.2000E-06,-6.8457031250E+00
+4.4000E-06,-6.8066406250E+00
+4.6000E-06,-6.6699218750E+00
+4.8000E-06,-6.5234375000E+00
+5.0000E-06,-6.5039062500E+00
+5.2000E-06,-6.3769531250E+00
+5.4000E-06,-6.2988281250E+00
+5.6000E-06,-6.2207031250E+00
+5.8000E-06,-6.0546875000E+00
+6.0000E-06,-6.0546875000E+00
+6.2000E-06,-5.9472656250E+00
+6.4000E-06,-5.8691406250E+00
+6.6000E-06,-5.7421875000E+00
+6.8000E-06,-5.6347656250E+00
+7.0000E-06,-5.5859375000E+00
+7.2000E-06,-5.4785156250E+00
+7.4000E-06,-5.3222656250E+00
+7.6000E-06,-5.3027343750E+00
+7.8000E-06,-5.1660156250E+00
+8.0000E-06,-5.0390625000E+00
+8.2000E-06,-4.9902343750E+00
+8.4000E-06,-4.9804687500E+00
+8.6000E-06,-4.8535156250E+00
+8.8000E-06,-4.7753906250E+00
+9.0000E-06,-4.6875000000E+00
+9.2000E-06,-4.5800781250E+00
+9.4000E-06,-4.5214843750E+00
+9.6000E-06,-4.4726562500E+00
+9.8000E-06,-4.3554687500E+00
+10.000E-06,-4.2382812500E+00
+10.2000E-06,-4.2285156250E+00
+10.4000E-06,-4.0625000000E+00
+10.6000E-06,-4.0234375000E+00
+10.8000E-06,-4.0136718750E+00
+11.0000E-06,-3.9062500000E+00
+11.2000E-06,-3.7988281250E+00
+11.4000E-06,-3.7500000000E+00
+11.6000E-06,-3.6230468750E+00
+11.8000E-06,-3.6132812500E+00
+12.0000E-06,-3.5449218750E+00
+12.2000E-06,-3.4472656250E+00
+12.4000E-06,-3.3984375000E+00
+12.6000E-06,-3.2910156250E+00
+12.8000E-06,-3.2519531250E+00
+13.0000E-06,-3.1250000000E+00
+13.2000E-06,-3.1054687500E+00
+13.4000E-06,-3.0761718750E+00
+13.6000E-06,-2.9687500000E+00
+13.8000E-06,-2.9101562500E+00
+14.0000E-06,-2.8125000000E+00
+14.2000E-06,-2.8027343750E+00
+14.4000E-06,-2.6562500000E+00
+14.6000E-06,-2.6464843750E+00
+14.8000E-06,-2.5683593750E+00
+15.0000E-06,-2.4902343750E+00
+15.2000E-06,-2.4609375000E+00
+15.4000E-06,-2.3925781250E+00
+15.6000E-06,-2.3242187500E+00
+15.8000E-06,-2.2460937500E+00
